timestamp,load_kw
2025-04-05 04:00:00,732.63
2025-04-05 04:15:00,744.98
2025-04-05 04:30:00,728.13
2025-04-05 04:45:00,728.42
2025-04-05 05:00:00,735.58
2025-04-05 05:15:00,731.52
2025-04-05 05:30:00,735.35
2025-04-05 05:45:00,737.88
2025-04-05 06:00:00,728.42
2025-04-05 06:15:00,732.02
2025-04-05 06:30:00,746.14
2025-04-05 06:45:00,741.21
2025-04-05 07:00:00,747.57
2025-04-05 07:15:00,743.35
2025-04-05 07:30:00,735.27
2025-04-05 07:45:00,760.67
2025-04-05 08:00:00,752.04
2025-04-05 08:15:00,757.21
2025-04-05 08:30:00,764.27
2025-04-05 08:45:00,764.4
2025-04-05 09:00:00,775.72
2025-04-05 09:15:00,772.29
2025-04-05 09:30:00,788.61
2025-04-05 09:45:00,796.01
2025-04-05 10:00:00,787.93
2025-04-05 10:15:00,804.75
2025-04-05 10:30:00,810.68
2025-04-05 10:45:00,814.35
2025-04-05 11:00:00,817.19
2025-04-05 11:15:00,820.0
2025-04-05 11:30:00,826.83
2025-04-05 11:45:00,816.89
2025-04-05 12:00:00,835.65
2025-04-05 12:15:00,836.99
2025-04-05 12:30:00,846.38
2025-04-05 12:45:00,849.65
2025-04-05 13:00:00,835.5
2025-04-05 13:15:00,842.99
2025-04-05 13:30:00,849.99
2025-04-05 13:45:00,841.44
2025-04-05 14:00:00,846.81
2025-04-05 14:15:00,847.18
2025-04-05 14:30:00,847.26
2025-04-05 14:45:00,836.11
2025-04-05 15:00:00,840.4
2025-04-05 15:15:00,839.15
2025-04-05 15:30:00,846.49
2025-04-05 15:45:00,840.17
2025-04-05 16:00:00,827.4
2025-04-05 16:15:00,835.28
2025-04-05 16:30:00,822.71
2025-04-05 16:45:00,818.05
2025-04-05 17:00:00,818.15
2025-04-05 17:15:00,824.92
2025-04-05 17:30:00,804.79
2025-04-05 17:45:00,804.5
2025-04-05 18:00:00,803.35
2025-04-05 18:15:00,794.22
2025-04-05 18:30:00,776.89
2025-04-05 18:45:00,774.96
2025-04-05 19:00:00,773.81
2025-04-05 19:15:00,759.87
2025-04-05 19:30:00,762.07
2025-04-05 19:45:00,757.91
2025-04-05 20:00:00,745.1
2025-04-05 20:15:00,743.93
2025-04-05 20:30:00,748.46
2025-04-05 20:45:00,747.97
2025-04-05 21:00:00,753.35
2025-04-05 21:15:00,743.68
2025-04-05 21:30:00,747.68
2025-04-05 21:45:00,741.94
2025-04-05 22:00:00,730.82
2025-04-05 22:15:00,724.34
2025-04-05 22:30:00,733.99
2025-04-05 22:45:00,737.03
2025-04-05 23:00:00,729.38
2025-04-05 23:15:00,740.48
2025-04-05 23:30:00,738.17
2025-04-05 23:45:00,727.44
2025-04-06 00:00:00,736.03
2025-04-06 00:15:00,731.87
2025-04-06 00:30:00,728.56
2025-04-06 00:45:00,727.7
2025-04-06 01:00:00,733.45
2025-04-06 01:15:00,733.6
2025-04-06 01:30:00,728.31
2025-04-06 01:45:00,726.23
2025-04-06 02:00:00,726.53
2025-04-06 02:15:00,729.85
2025-04-06 02:30:00,727.91
2025-04-06 02:45:00,728.04
2025-04-06 03:00:00,719.87
2025-04-06 03:15:00,716.75
2025-04-06 03:30:00,730.28
2025-04-06 03:45:00,727.72
2025-04-06 04:00:00,734.09
2025-04-06 04:15:00,727.86
2025-04-06 04:30:00,733.44
2025-04-06 04:45:00,736.84
2025-04-06 05:00:00,734.85
2025-04-06 05:15:00,738.94
2025-04-06 05:30:00,730.52
2025-04-06 05:45:00,732.07
2025-04-06 06:00:00,729.37
2025-04-06 06:15:00,743.17
2025-04-06 06:30:00,748.98
2025-04-06 06:45:00,749.86
2025-04-06 07:00:00,749.33
2025-04-06 07:15:00,739.46
2025-04-06 07:30:00,725.03
2025-04-06 07:45:00,738.31
2025-04-06 08:00:00,754.21
2025-04-06 08:15:00,751.6
2025-04-06 08:30:00,770.21
2025-04-06 08:45:00,770.54
2025-04-06 09:00:00,785.49
2025-04-06 09:15:00,780.39
2025-04-06 09:30:00,781.79
2025-04-06 09:45:00,798.11
2025-04-06 10:00:00,806.13
2025-04-06 10:15:00,804.77
2025-04-06 10:30:00,812.25
2025-04-06 10:45:00,810.88
2025-04-06 11:00:00,832.36
2025-04-06 11:15:00,822.31
2025-04-06 11:30:00,821.96
2025-04-06 11:45:00,825.56
2025-04-06 12:00:00,843.16
2025-04-06 12:15:00,849.67
2025-04-06 12:30:00,840.87
2025-04-06 12:45:00,842.02
2025-04-06 13:00:00,838.56
2025-04-06 13:15:00,850.66
2025-04-06 13:30:00,852.09
2025-04-06 13:45:00,862.05
2025-04-06 14:00:00,841.75
2025-04-06 14:15:00,840.37
2025-04-06 14:30:00,854.48
2025-04-06 14:45:00,849.04
2025-04-06 15:00:00,848.89
2025-04-06 15:15:00,840.24
2025-04-06 15:30:00,826.35
2025-04-06 15:45:00,843.45
2025-04-06 16:00:00,833.36
2025-04-06 16:15:00,824.67
2025-04-06 16:30:00,824.27
2025-04-06 16:45:00,822.27
2025-04-06 17:00:00,826.73
2025-04-06 17:15:00,815.45
2025-04-06 17:30:00,805.69
2025-04-06 17:45:00,812.15
2025-04-06 18:00:00,789.46
2025-04-06 18:15:00,781.45
2025-04-06 18:30:00,792.83
2025-04-06 18:45:00,784.73
2025-04-06 19:00:00,772.62
2025-04-06 19:15:00,771.42
2025-04-06 19:30:00,764.13
2025-04-06 19:45:00,747.74
2025-04-06 20:00:00,745.1
2025-04-06 20:15:00,756.55
2025-04-06 20:30:00,746.3
2025-04-06 20:45:00,743.9
2025-04-06 21:00:00,742.47
2025-04-06 21:15:00,756.07
2025-04-06 21:30:00,739.35
2025-04-06 21:45:00,730.76
2025-04-06 22:00:00,744.74
2025-04-06 22:15:00,736.46
2025-04-06 22:30:00,744.25
2025-04-06 22:45:00,742.69
2025-04-06 23:00:00,735.07
2025-04-06 23:15:00,727.67
2025-04-06 23:30:00,736.39
2025-04-06 23:45:00,723.26
2025-04-07 00:00:00,738.38
2025-04-07 00:15:00,738.0
2025-04-07 00:30:00,735.87
2025-04-07 00:45:00,739.47
2025-04-07 01:00:00,743.12
2025-04-07 01:15:00,723.38
2025-04-07 01:30:00,731.46
2025-04-07 01:45:00,743.03
2025-04-07 02:00:00,738.48
2025-04-07 02:15:00,724.87
2025-04-07 02:30:00,732.95
2025-04-07 02:45:00,742.45
2025-04-07 03:00:00,740.61
2025-04-07 03:15:00,749.49
2025-04-07 03:30:00,735.62
2025-04-07 03:45:00,728.51
2025-04-07 04:00:00,745.06
2025-04-07 04:15:00,743.16
2025-04-07 04:30:00,745.55
2025-04-07 04:45:00,736.15
2025-04-07 05:00:00,735.34
2025-04-07 05:15:00,752.15
2025-04-07 05:30:00,743.8
2025-04-07 05:45:00,734.92
2025-04-07 06:00:00,756.4
2025-04-07 06:15:00,747.81
2025-04-07 06:30:00,754.15
2025-04-07 06:45:00,749.56
2025-04-07 07:00:00,747.14
2025-04-07 07:15:00,750.66
2025-04-07 07:30:00,758.7
2025-04-07 07:45:00,765.37
2025-04-07 08:00:00,756.34
2025-04-07 08:15:00,757.98
2025-04-07 08:30:00,773.01
2025-04-07 08:45:00,772.21
2025-04-07 09:00:00,790.29
2025-04-07 09:15:00,787.8
2025-04-07 09:30:00,800.0
2025-04-07 09:45:00,795.47
2025-04-07 10:00:00,804.66
2025-04-07 10:15:00,823.17
2025-04-07 10:30:00,823.83
2025-04-07 10:45:00,827.19
2025-04-07 11:00:00,835.11
2025-04-07 11:15:00,831.08
2025-04-07 11:30:00,843.87
2025-04-07 11:45:00,826.23
2025-04-07 12:00:00,839.95
2025-04-07 12:15:00,862.06
2025-04-07 12:30:00,859.41
2025-04-07 12:45:00,849.96
2025-04-07 13:00:00,850.74
2025-04-07 13:15:00,863.16
2025-04-07 13:30:00,853.45
2025-04-07 13:45:00,855.02
2025-04-07 14:00:00,861.99
2025-04-07 14:15:00,856.77
2025-04-07 14:30:00,863.17
2025-04-07 14:45:00,854.13
2025-04-07 15:00:00,846.4
2025-04-07 15:15:00,847.45
2025-04-07 15:30:00,828.86
2025-04-07 15:45:00,833.19
2025-04-07 16:00:00,843.62
2025-04-07 16:15:00,838.7
2025-04-07 16:30:00,837.06
2025-04-07 16:45:00,846.15
2025-04-07 17:00:00,821.48
2025-04-07 17:15:00,821.78
2025-04-07 17:30:00,825.5
2025-04-07 17:45:00,825.03
2025-04-07 18:00:00,813.02
2025-04-07 18:15:00,798.89
2025-04-07 18:30:00,794.04
2025-04-07 18:45:00,785.05
2025-04-07 19:00:00,771.17
2025-04-07 19:15:00,775.77
2025-04-07 19:30:00,774.33
2025-04-07 19:45:00,758.69
2025-04-07 20:00:00,758.72
2025-04-07 20:15:00,765.85
2025-04-07 20:30:00,763.88
2025-04-07 20:45:00,756.65
2025-04-07 21:00:00,754.02
2025-04-07 21:15:00,753.62
2025-04-07 21:30:00,751.94
2025-04-07 21:45:00,738.83
2025-04-07 22:00:00,751.53
2025-04-07 22:15:00,740.16
2025-04-07 22:30:00,750.51
2025-04-07 22:45:00,752.8
2025-04-07 23:00:00,740.92
2025-04-07 23:15:00,747.03
2025-04-07 23:30:00,737.93
2025-04-07 23:45:00,739.67
2025-04-08 00:00:00,740.6
2025-04-08 00:15:00,726.42
2025-04-08 00:30:00,739.04
2025-04-08 00:45:00,740.94
2025-04-08 01:00:00,736.36
2025-04-08 01:15:00,737.13
2025-04-08 01:30:00,733.78
2025-04-08 01:45:00,733.58
2025-04-08 02:00:00,734.31
2025-04-08 02:15:00,733.99
2025-04-08 02:30:00,737.86
2025-04-08 02:45:00,746.68
2025-04-08 03:00:00,742.96
2025-04-08 03:15:00,732.0
2025-04-08 03:30:00,738.22
2025-04-08 03:45:00,733.36
2025-04-08 04:00:00,729.56
2025-04-08 04:15:00,742.37
2025-04-08 04:30:00,755.35
2025-04-08 04:45:00,740.83
2025-04-08 05:00:00,747.12
2025-04-08 05:15:00,752.17
2025-04-08 05:30:00,750.22
2025-04-08 05:45:00,754.2
2025-04-08 06:00:00,750.41
2025-04-08 06:15:00,749.85
2025-04-08 06:30:00,742.35
2025-04-08 06:45:00,744.76
2025-04-08 07:00:00,765.3
2025-04-08 07:15:00,756.63
2025-04-08 07:30:00,754.95
2025-04-08 07:45:00,767.47
2025-04-08 08:00:00,767.89
2025-04-08 08:15:00,768.1
2025-04-08 08:30:00,776.26
2025-04-08 08:45:00,770.08
2025-04-08 09:00:00,779.14
2025-04-08 09:15:00,784.95
2025-04-08 09:30:00,796.65
2025-04-08 09:45:00,804.73
2025-04-08 10:00:00,816.49
2025-04-08 10:15:00,808.65
2025-04-08 10:30:00,828.02
2025-04-08 10:45:00,823.51
2025-04-08 11:00:00,823.61
2025-04-08 11:15:00,828.21
2025-04-08 11:30:00,841.28
2025-04-08 11:45:00,836.84
2025-04-08 12:00:00,846.71
2025-04-08 12:15:00,844.34
2025-04-08 12:30:00,850.05
2025-04-08 12:45:00,849.58
2025-04-08 13:00:00,852.64
2025-04-08 13:15:00,856.73
2025-04-08 13:30:00,851.59
2025-04-08 13:45:00,858.71
2025-04-08 14:00:00,866.65
2025-04-08 14:15:00,848.69
2025-04-08 14:30:00,854.26
2025-04-08 14:45:00,849.21
2025-04-08 15:00:00,858.9
2025-04-08 15:15:00,848.97
2025-04-08 15:30:00,864.34
2025-04-08 15:45:00,846.88
2025-04-08 16:00:00,849.18
2025-04-08 16:15:00,841.12
2025-04-08 16:30:00,834.57
2025-04-08 16:45:00,827.57
2025-04-08 17:00:00,826.23
2025-04-08 17:15:00,823.86
2025-04-08 17:30:00,814.34
2025-04-08 17:45:00,815.13
2025-04-08 18:00:00,801.55
2025-04-08 18:15:00,807.0
2025-04-08 18:30:00,797.22
2025-04-08 18:45:00,792.19
2025-04-08 19:00:00,790.35
2025-04-08 19:15:00,776.23
2025-04-08 19:30:00,778.8
2025-04-08 19:45:00,766.56
2025-04-08 20:00:00,757.08
2025-04-08 20:15:00,754.29
2025-04-08 20:30:00,761.04
2025-04-08 20:45:00,751.6
2025-04-08 21:00:00,751.44
2025-04-08 21:15:00,758.89
2025-04-08 21:30:00,759.48
2025-04-08 21:45:00,753.45
2025-04-08 22:00:00,746.34
2025-04-08 22:15:00,742.39
2025-04-08 22:30:00,752.2
2025-04-08 22:45:00,751.63
2025-04-08 23:00:00,743.55
2025-04-08 23:15:00,740.96
2025-04-08 23:30:00,739.12
2025-04-08 23:45:00,741.68
2025-04-09 00:00:00,736.44
2025-04-09 00:15:00,734.29
2025-04-09 00:30:00,727.12
2025-04-09 00:45:00,734.16
2025-04-09 01:00:00,734.47
2025-04-09 01:15:00,738.78
2025-04-09 01:30:00,740.0
2025-04-09 01:45:00,737.55
2025-04-09 02:00:00,736.87
2025-04-09 02:15:00,728.89
2025-04-09 02:30:00,728.69
2025-04-09 02:45:00,740.32
2025-04-09 03:00:00,738.47
2025-04-09 03:15:00,733.39
2025-04-09 03:30:00,736.63
2025-04-09 03:45:00,739.18
2025-04-09 04:00:00,748.31
2025-04-09 04:15:00,737.52
2025-04-09 04:30:00,735.53
2025-04-09 04:45:00,747.88
2025-04-09 05:00:00,740.37
2025-04-09 05:15:00,747.42
2025-04-09 05:30:00,746.92
2025-04-09 05:45:00,750.76
2025-04-09 06:00:00,750.84
2025-04-09 06:15:00,751.89
2025-04-09 06:30:00,752.19
2025-04-09 06:45:00,749.02
2025-04-09 07:00:00,750.3
2025-04-09 07:15:00,766.13
2025-04-09 07:30:00,758.31
2025-04-09 07:45:00,752.41
2025-04-09 08:00:00,761.84
2025-04-09 08:15:00,765.12
2025-04-09 08:30:00,773.26
2025-04-09 08:45:00,768.33
2025-04-09 09:00:00,788.78
2025-04-09 09:15:00,800.66
2025-04-09 09:30:00,800.32
2025-04-09 09:45:00,804.05
2025-04-09 10:00:00,815.19
2025-04-09 10:15:00,816.01
2025-04-09 10:30:00,817.3
2025-04-09 10:45:00,825.53
2025-04-09 11:00:00,821.53
2025-04-09 11:15:00,823.22
2025-04-09 11:30:00,830.37
2025-04-09 11:45:00,845.33
2025-04-09 12:00:00,845.58
2025-04-09 12:15:00,840.07
2025-04-09 12:30:00,852.26
2025-04-09 12:45:00,863.02
2025-04-09 13:00:00,859.8
2025-04-09 13:15:00,859.65
2025-04-09 13:30:00,861.17
2025-04-09 13:45:00,858.41
2025-04-09 14:00:00,864.6
2025-04-09 14:15:00,860.21
2025-04-09 14:30:00,861.97
2025-04-09 14:45:00,855.82
2025-04-09 15:00:00,848.3
2025-04-09 15:15:00,858.68
2025-04-09 15:30:00,853.35
2025-04-09 15:45:00,848.43
2025-04-09 16:00:00,844.83
2025-04-09 16:15:00,845.64
2025-04-09 16:30:00,849.89
2025-04-09 16:45:00,828.62
2025-04-09 17:00:00,827.74
2025-04-09 17:15:00,820.68
2025-04-09 17:30:00,823.6
2025-04-09 17:45:00,798.27
2025-04-09 18:00:00,820.61
2025-04-09 18:15:00,803.69
2025-04-09 18:30:00,796.18
2025-04-09 18:45:00,793.08
2025-04-09 19:00:00,791.47
2025-04-09 19:15:00,776.29
2025-04-09 19:30:00,773.79
2025-04-09 19:45:00,783.59
2025-04-09 20:00:00,755.59
2025-04-09 20:15:00,759.09
2025-04-09 20:30:00,762.64
2025-04-09 20:45:00,752.63
2025-04-09 21:00:00,753.28
2025-04-09 21:15:00,743.49
2025-04-09 21:30:00,740.71
2025-04-09 21:45:00,751.34
2025-04-09 22:00:00,739.53
2025-04-09 22:15:00,737.31
2025-04-09 22:30:00,740.24
2025-04-09 22:45:00,740.24
2025-04-09 23:00:00,751.14
2025-04-09 23:15:00,751.84
2025-04-09 23:30:00,746.68
2025-04-09 23:45:00,738.44
2025-04-10 00:00:00,745.59
2025-04-10 00:15:00,732.46
2025-04-10 00:30:00,738.2
2025-04-10 00:45:00,739.59
2025-04-10 01:00:00,736.07
2025-04-10 01:15:00,732.51
2025-04-10 01:30:00,735.32
2025-04-10 01:45:00,727.44
2025-04-10 02:00:00,736.12
2025-04-10 02:15:00,738.15
2025-04-10 02:30:00,740.79
2025-04-10 02:45:00,727.92
2025-04-10 03:00:00,738.0
2025-04-10 03:15:00,738.42
2025-04-10 03:30:00,740.99
2025-04-10 03:45:00,747.52
2025-04-10 04:00:00,738.18
2025-04-10 04:15:00,752.36
2025-04-10 04:30:00,742.94
2025-04-10 04:45:00,745.53
2025-04-10 05:00:00,745.54
2025-04-10 05:15:00,752.91
2025-04-10 05:30:00,749.16
2025-04-10 05:45:00,747.75
2025-04-10 06:00:00,738.39
2025-04-10 06:15:00,744.81
2025-04-10 06:30:00,751.27
2025-04-10 06:45:00,752.02
2025-04-10 07:00:00,754.7
2025-04-10 07:15:00,765.34
2025-04-10 07:30:00,745.4
2025-04-10 07:45:00,762.59
2025-04-10 08:00:00,752.54
2025-04-10 08:15:00,771.36
2025-04-10 08:30:00,778.89
2025-04-10 08:45:00,765.73
2025-04-10 09:00:00,791.71
2025-04-10 09:15:00,784.21
2025-04-10 09:30:00,802.95
2025-04-10 09:45:00,805.32
2025-04-10 10:00:00,812.1
2025-04-10 10:15:00,818.0
2025-04-10 10:30:00,809.67
2025-04-10 10:45:00,826.88
2025-04-10 11:00:00,817.21
2025-04-10 11:15:00,835.26
2025-04-10 11:30:00,836.7
2025-04-10 11:45:00,845.57
2025-04-10 12:00:00,856.68
2025-04-10 12:15:00,846.26
2025-04-10 12:30:00,855.92
2025-04-10 12:45:00,849.79
2025-04-10 13:00:00,854.91
2025-04-10 13:15:00,863.47
2025-04-10 13:30:00,852.51
2025-04-10 13:45:00,868.1
2025-04-10 14:00:00,846.52
2025-04-10 14:15:00,865.2
2025-04-10 14:30:00,858.13
2025-04-10 14:45:00,856.45
2025-04-10 15:00:00,853.92
2025-04-10 15:15:00,861.32
2025-04-10 15:30:00,856.93
2025-04-10 15:45:00,852.97
2025-04-10 16:00:00,841.75
2025-04-10 16:15:00,849.65
2025-04-10 16:30:00,845.61
2025-04-10 16:45:00,833.97
2025-04-10 17:00:00,838.57
2025-04-10 17:15:00,827.45
2025-04-10 17:30:00,813.08
2025-04-10 17:45:00,817.34
2025-04-10 18:00:00,810.99
2025-04-10 18:15:00,801.28
2025-04-10 18:30:00,793.85
2025-04-10 18:45:00,785.5
2025-04-10 19:00:00,781.79
2025-04-10 19:15:00,787.85
2025-04-10 19:30:00,780.53
2025-04-10 19:45:00,766.75
2025-04-10 20:00:00,755.58
2025-04-10 20:15:00,755.41
2025-04-10 20:30:00,759.62
2025-04-10 20:45:00,758.42
2025-04-10 21:00:00,762.77
2025-04-10 21:15:00,751.37
2025-04-10 21:30:00,741.65
2025-04-10 21:45:00,755.22
2025-04-10 22:00:00,753.39
2025-04-10 22:15:00,745.93
2025-04-10 22:30:00,747.03
2025-04-10 22:45:00,737.38
2025-04-10 23:00:00,737.54
2025-04-10 23:15:00,749.43
2025-04-10 23:30:00,740.05
2025-04-10 23:45:00,741.02
2025-04-11 00:00:00,732.75
2025-04-11 00:15:00,741.36
2025-04-11 00:30:00,733.45
2025-04-11 00:45:00,740.75
2025-04-11 01:00:00,738.87
2025-04-11 01:15:00,731.7
2025-04-11 01:30:00,736.87
2025-04-11 01:45:00,726.97
2025-04-11 02:00:00,722.67
2025-04-11 02:15:00,738.74
2025-04-11 02:30:00,735.09
2025-04-11 02:45:00,738.49
2025-04-11 03:00:00,736.12
2025-04-11 03:15:00,733.06
2025-04-11 03:30:00,739.57
2025-04-11 03:45:00,736.06
2025-04-11 04:00:00,744.91
2025-04-11 04:15:00,744.7
2025-04-11 04:30:00,740.25
2025-04-11 04:45:00,735.6
2025-04-11 05:00:00,744.58
2025-04-11 05:15:00,750.53
2025-04-11 05:30:00,755.95
2025-04-11 05:45:00,734.02
2025-04-11 06:00:00,758.41
2025-04-11 06:15:00,749.66
2025-04-11 06:30:00,751.01
2025-04-11 06:45:00,758.49
2025-04-11 07:00:00,752.29
2025-04-11 07:15:00,752.77
2025-04-11 07:30:00,753.36
2025-04-11 07:45:00,763.7
2025-04-11 08:00:00,760.86
2025-04-11 08:15:00,772.44
2025-04-11 08:30:00,770.68
2025-04-11 08:45:00,776.73
2025-04-11 09:00:00,784.32
2025-04-11 09:15:00,786.45
2025-04-11 09:30:00,808.87
2025-04-11 09:45:00,809.6
2025-04-11 10:00:00,820.83
2025-04-11 10:15:00,813.81
2025-04-11 10:30:00,813.39
2025-04-11 10:45:00,821.07
2025-04-11 11:00:00,828.7
2025-04-11 11:15:00,845.47
2025-04-11 11:30:00,832.24
2025-04-11 11:45:00,841.28
2025-04-11 12:00:00,853.01
2025-04-11 12:15:00,853.91
2025-04-11 12:30:00,858.75
2025-04-11 12:45:00,861.29
2025-04-11 13:00:00,851.06
2025-04-11 13:15:00,863.81
2025-04-11 13:30:00,857.25
2025-04-11 13:45:00,863.19
2025-04-11 14:00:00,873.54
2025-04-11 14:15:00,854.77
2025-04-11 14:30:00,860.62
2025-04-11 14:45:00,855.59
2025-04-11 15:00:00,868.55
2025-04-11 15:15:00,856.36
2025-04-11 15:30:00,848.26
2025-04-11 15:45:00,850.53
2025-04-11 16:00:00,844.52
2025-04-11 16:15:00,845.8
2025-04-11 16:30:00,831.78
2025-04-11 16:45:00,833.16
2025-04-11 17:00:00,833.04
2025-04-11 17:15:00,827.94
2025-04-11 17:30:00,810.35
2025-04-11 17:45:00,805.96
2025-04-11 18:00:00,805.78
2025-04-11 18:15:00,812.14
2025-04-11 18:30:00,805.5
2025-04-11 18:45:00,801.79
2025-04-11 19:00:00,783.66
2025-04-11 19:15:00,770.0
2025-04-11 19:30:00,779.16
2025-04-11 19:45:00,768.61
2025-04-11 20:00:00,746.55
2025-04-11 20:15:00,750.46
2025-04-11 20:30:00,750.5
2025-04-11 20:45:00,756.08
2025-04-11 21:00:00,751.57
2025-04-11 21:15:00,752.32
2025-04-11 21:30:00,752.61
2025-04-11 21:45:00,745.83
2025-04-11 22:00:00,755.92
2025-04-11 22:15:00,744.52
2025-04-11 22:30:00,751.38
2025-04-11 22:45:00,746.63
2025-04-11 23:00:00,729.07
2025-04-11 23:15:00,740.03
2025-04-11 23:30:00,739.94
2025-04-11 23:45:00,741.48
2025-04-12 00:00:00,727.73
2025-04-12 00:15:00,728.44
2025-04-12 00:30:00,726.63
2025-04-12 00:45:00,726.79
2025-04-12 01:00:00,726.0
2025-04-12 01:15:00,721.17
2025-04-12 01:30:00,723.47
2025-04-12 01:45:00,715.29
2025-04-12 02:00:00,728.91
2025-04-12 02:15:00,720.65
2025-04-12 02:30:00,736.56
2025-04-12 02:45:00,729.48
2025-04-12 03:00:00,717.66
2025-04-12 03:15:00,721.91
2025-04-12 03:30:00,726.41
2025-04-12 03:45:00,737.27
2025-04-12 04:00:00,733.79
2025-04-12 04:15:00,722.24
2025-04-12 04:30:00,721.04
2025-04-12 04:45:00,724.55
2025-04-12 05:00:00,717.66
2025-04-12 05:15:00,735.04
2025-04-12 05:30:00,732.36
2025-04-12 05:45:00,736.81
2025-04-12 06:00:00,739.27
2025-04-12 06:15:00,738.33
2025-04-12 06:30:00,731.57
2025-04-12 06:45:00,737.58
2025-04-12 07:00:00,742.73
2025-04-12 07:15:00,739.57
2025-04-12 07:30:00,748.69
2025-04-12 07:45:00,748.2
2025-04-12 08:00:00,755.75
2025-04-12 08:15:00,761.45
2025-04-12 08:30:00,754.63
2025-04-12 08:45:00,768.04
2025-04-12 09:00:00,776.83
2025-04-12 09:15:00,794.45
2025-04-12 09:30:00,780.95
2025-04-12 09:45:00,796.51
2025-04-12 10:00:00,803.45
2025-04-12 10:15:00,806.37
2025-04-12 10:30:00,813.34
2025-04-12 10:45:00,819.52
2025-04-12 11:00:00,824.64
2025-04-12 11:15:00,823.87
2025-04-12 11:30:00,831.02
2025-04-12 11:45:00,829.17
2025-04-12 12:00:00,838.8
2025-04-12 12:15:00,847.0
2025-04-12 12:30:00,853.36
2025-04-12 12:45:00,851.76
2025-04-12 13:00:00,848.94
2025-04-12 13:15:00,852.65
2025-04-12 13:30:00,847.02
2025-04-12 13:45:00,840.9
2025-04-12 14:00:00,860.64
2025-04-12 14:15:00,848.2
2025-04-12 14:30:00,842.01
2025-04-12 14:45:00,851.57
2025-04-12 15:00:00,840.82
2025-04-12 15:15:00,839.38
2025-04-12 15:30:00,844.75
2025-04-12 15:45:00,828.2
2025-04-12 16:00:00,838.4
2025-04-12 16:15:00,831.75
2025-04-12 16:30:00,823.35
2025-04-12 16:45:00,815.41
2025-04-12 17:00:00,808.45
2025-04-12 17:15:00,818.19
2025-04-12 17:30:00,807.49
2025-04-12 17:45:00,806.04
2025-04-12 18:00:00,802.92
2025-04-12 18:15:00,795.8
2025-04-12 18:30:00,787.23
2025-04-12 18:45:00,800.51
2025-04-12 19:00:00,774.67
2025-04-12 19:15:00,767.14
2025-04-12 19:30:00,778.8
2025-04-12 19:45:00,752.29
2025-04-12 20:00:00,757.29
2025-04-12 20:15:00,758.13
2025-04-12 20:30:00,743.27
2025-04-12 20:45:00,741.03
2025-04-12 21:00:00,750.07
2025-04-12 21:15:00,741.78
2025-04-12 21:30:00,734.56
2025-04-12 21:45:00,749.01
2025-04-12 22:00:00,727.05
2025-04-12 22:15:00,732.36
2025-04-12 22:30:00,736.06
2025-04-12 22:45:00,734.67
2025-04-12 23:00:00,729.46
2025-04-12 23:15:00,730.55
2025-04-12 23:30:00,736.14
2025-04-12 23:45:00,729.36
2025-04-13 00:00:00,725.49
2025-04-13 00:15:00,723.09
2025-04-13 00:30:00,725.48
2025-04-13 00:45:00,740.49
2025-04-13 01:00:00,731.19
2025-04-13 01:15:00,724.87
2025-04-13 01:30:00,726.96
2025-04-13 01:45:00,727.2
2025-04-13 02:00:00,724.87
2025-04-13 02:15:00,728.7
2025-04-13 02:30:00,725.59
2025-04-13 02:45:00,721.68
2025-04-13 03:00:00,728.32
2025-04-13 03:15:00,729.81
2025-04-13 03:30:00,730.95
2025-04-13 03:45:00,738.48
2025-04-13 04:00:00,727.15
2025-04-13 04:15:00,723.44
2025-04-13 04:30:00,730.58
2025-04-13 04:45:00,736.83
2025-04-13 05:00:00,737.22
2025-04-13 05:15:00,730.39
2025-04-13 05:30:00,745.3
2025-04-13 05:45:00,736.0
2025-04-13 06:00:00,741.34
2025-04-13 06:15:00,736.73
2025-04-13 06:30:00,737.21
2025-04-13 06:45:00,738.15
2025-04-13 07:00:00,746.33
2025-04-13 07:15:00,746.52
2025-04-13 07:30:00,736.56
2025-04-13 07:45:00,747.67
2025-04-13 08:00:00,747.34
2025-04-13 08:15:00,754.9
2025-04-13 08:30:00,764.36
2025-04-13 08:45:00,772.62
2025-04-13 09:00:00,773.65
2025-04-13 09:15:00,789.58
2025-04-13 09:30:00,785.88
2025-04-13 09:45:00,795.27
2025-04-13 10:00:00,800.68
2025-04-13 10:15:00,799.55
2025-04-13 10:30:00,815.12
2025-04-13 10:45:00,824.82
2025-04-13 11:00:00,819.79
2025-04-13 11:15:00,834.3
2025-04-13 11:30:00,834.11
2025-04-13 11:45:00,826.73
2025-04-13 12:00:00,844.8
2025-04-13 12:15:00,844.25
2025-04-13 12:30:00,847.74
2025-04-13 12:45:00,845.85
2025-04-13 13:00:00,842.78
2025-04-13 13:15:00,845.69
2025-04-13 13:30:00,842.85
2025-04-13 13:45:00,843.53
2025-04-13 14:00:00,838.6
2025-04-13 14:15:00,856.05
2025-04-13 14:30:00,858.77
2025-04-13 14:45:00,845.5
2025-04-13 15:00:00,845.87
2025-04-13 15:15:00,847.99
2025-04-13 15:30:00,849.58
2025-04-13 15:45:00,839.71
2025-04-13 16:00:00,840.37
2025-04-13 16:15:00,840.2
2025-04-13 16:30:00,826.65
2025-04-13 16:45:00,825.99
2025-04-13 17:00:00,815.69
2025-04-13 17:15:00,818.31
